ZIP,ADI National Rank,ADI State Rank,Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation,Social Vulnerability Index,National Risk Index (FEMA),Social Vulnerability Score,Community Resilience Score,Longitude,Latitude,Miles to UMC
73528,70.00228622,4.670360264,0.305421549,0.363039209,0.495864319,0.334973713,0.330156458,82.03343782,53.92431181,25.67494386,-98.64515503,34.40328536,193.6184371
73529,80.04854183,6.365326654,0.392417025,0.679363941,0.12,0.409109517,0.400763271,82.50000538,58.71230962,22.78000069,-97.94615731,34.34145535,231.3186997
73530,94,9,0.38,0.55,0.35,0.38,0.4,58.5906,54.27000046,16.05999947,-99.0566866,34.25848086,168.277779
73531,89,8,0.46,0.49,0.28,0.5,0.46,67.3524,63.50999832,19.93000031,-98.52697983,34.18837767,196.6605912
73532,92,8.5,0.37,0.81,0.65,0.34,0.49,72.0687,62.61999893,25.10000038,-99.59635527,34.62767662,149.0526096
73533,81.98576353,6.628471445,0.582117314,0.626013826,0.215109413,0.453296949,0.513111908,75.57922058,64.73853748,22.78000069,-97.84770301,34.49492015,239.1893092
73534,87,8,0.85,0.68,0.32,0.75,0.78,54.4285,70.40000153,22.78000069,NA,NA,NA
73537,91.77578513,8.612107435,0.595433037,0.740635989,0.719364011,0.536531365,0.65184936,81.26584767,74.86853529,11.45841127,-99.67173337,34.46995092,140.3010563
73538,20.655327,0.953322785,0.067520512,0.226676006,0.482751651,0.072343406,0.072343406,64.03042035,50.61806061,28.90999985,-98.30742259,34.74056267,219.2074982
73539,62.5,3.5,0.19,0.5,0.05,0.25,0.2,73.8679,38.70999908,25.10000038,-99.27649495,34.4520218,160.5376676
73540,61.38645418,4.134829105,0.454669944,0.536924157,0.600969101,0.397226124,0.457219101,80.87978006,52.37302952,28.90999985,-98.55755968,34.47099512,199.7408465
73542,85.63711259,8.268968223,0.602821493,0.693588247,0.674328839,0.471004226,0.63642584,51.38460745,78.67609711,16.05999947,-98.93896712,34.40242276,177.5568838
73543,59.46070744,3.227043039,0.236357039,0.425302371,0.475805515,0.268843735,0.282051282,78.3636837,38.29277207,28.90999985,-98.38389639,34.46390572,209.1018666
73544,91.66666667,8.666666667,0.76,0.69,0.77,0.68,0.77,87.9798,83.81001282,1.5,-99.75014662,34.65372441,142.3204062
73546,95.14138205,9.570691025,0.511258936,0.806810961,0.561155679,0.265861795,0.594034948,55.38873801,68.0122392,16.05999947,-98.73056407,34.22336825,185.7789371
73547,44.5,4,0.36,0.65,0.43,0.81,0.58,66.6924,50.27000046,8.760000229,-99.40505433,34.98645815,171.1854894
73548,93,8.666666667,0.63,0.86,0.1,0.74,0.69,74.7194,66.72000122,2.140000105,-98.13809913,34.21438158,218.8483918
73549,62.5,3.5,0.19,0.5,0.05,0.25,0.2,73.8679,38.70999908,25.10000038,-99.15605273,34.65221471,172.2533463
73550,91.66666667,8.666666667,0.76,0.69,0.77,0.68,0.77,87.9798,83.81001282,1.5,-99.89631306,34.71002126,137.3743424
73551,94,9,0.38,0.55,0.35,0.38,0.4,58.5906,54.27000046,16.05999947,-98.87484907,34.30753331,179.1975804
73552,79.07420241,5.750130753,0.37000164,0.522240079,0.609007871,0.45721712,0.476054444,77.2918248,69.35152361,25.88188398,-98.75634051,34.62704053,192.5469505
73553,96,10,0.61,1,0.72,0.18,0.74,52.9801,78.34999847,16.05999947,-98.70297089,34.33061252,189.0928815
73554,82.24410641,7.61656639,0.607710872,0.593640128,0.464094404,0.773101857,0.676365787,80.31961615,73.63878049,6.472838203,-99.60110667,34.85563759,156.9161263
73555,94,9,0.38,0.55,0.35,0.38,0.4,58.5906,54.27000046,16.05999947,-98.96386853,34.50543505,178.5224671
73556,74,5.5,0.24,0.69,0.44,0.4,0.38,49.8502,49.33000183,25.10000038,-99.38665739,34.72598279,162.7791586
73559,91.66666667,8.666666667,0.44,0.77,0.24,0.79,0.61,85.4433,78.30999756,22.64999962,-98.94322818,34.73474132,185.6349346
73560,92,8.5,0.37,0.81,0.65,0.34,0.49,72.0687,62.61999893,25.10000038,-99.45017228,34.54283785,153.8773201
73562,89,8,0.46,0.49,0.28,0.5,0.46,67.3524,63.50999832,19.93000031,-98.41201893,34.19465857,203.1978527
73564,95.50608164,9.474964555,0.654353562,0.753923483,0.357894459,0.714976253,0.695741425,84.49505343,77.12569462,22.64999962,-99.0072784,34.84443053,185.6691561
73565,95.30906082,9.327265205,0.598491272,0.970137157,0.403697007,0.634931421,0.744245636,64.56464127,84.22475276,2.140000105,-97.87501133,34.02327377,231.8255047
73566,91.88345509,8.697636442,0.425896934,0.718288758,0.265855621,0.69362905,0.560639269,79.13154338,72.65936984,21.10101285,-98.94257545,34.61647213,182.423778
73568,89,8,0.46,0.49,0.28,0.5,0.46,67.3524,63.50999832,19.93000031,-98.21631753,34.26323481,215.1023382
73569,98,10,0.71,0.96,0.5,0.64,0.8,55.9364,86.83000183,2.140000105,-97.80368403,33.93772961,235.3192895
73570,94.93076162,9.465380811,0.566152324,0.619807122,0.494268051,0.47772997,0.562883284,52.12832206,62.59566466,16.05999947,-99.10715469,34.50986809,170.9867122
73571,91.66666667,8.666666667,0.76,0.69,0.77,0.68,0.77,87.9798,83.81001282,1.5,-99.92474282,34.93247001,145.2729211
73572,81.08155191,6.216310381,0.30829664,0.355798709,0.248243668,0.372391988,0.300264857,72.15737237,53.94304342,23.51248647,-98.32647555,34.37315806,210.6470238
73573,92.08634679,8.702444155,0.597851995,0.784037616,0.194932326,0.524262612,0.598279135,76.50401065,69.99901297,11.74345968,-97.95406592,34.15560363,228.5503333
73601,86.44027472,7.433254914,0.615429772,0.70845433,0.504397889,0.602774666,0.660073244,74.50712559,74.62466214,24.58604049,-98.94696571,35.49859031,212.898148
73620,87.63508671,7.531173857,0.572078257,0.599052601,0.538520854,0.891870431,0.719052601,86.55056701,80.88788293,30.05999947,-99.02278355,35.61386584,214.5718122
73622,81,6.333333333,0.66,0.82,0.27,0.3,0.57,71.1566,69.62999725,21.18000031,-98.99787803,35.39515444,206.2957619
73624,81,6.333333333,0.66,0.82,0.27,0.3,0.57,71.1566,69.62999725,21.18000031,-99.1718859,35.35965936,196.9909235
73625,81,6,0.47,0.4,0.12,0.8,0.52,85.4053,71.66000366,30.05999947,-99.19694722,35.6963418,211.0239521
73626,82.504094,6.550945475,0.543135654,0.662551802,0.175885475,0.458934368,0.508552618,70.97433192,64.73270088,24.27626214,-99.27945791,35.43955606,195.7529449
73627,71.34524969,5.602701474,0.739494934,0.407474672,0.40937561,0.923269043,0.748172608,95.2592749,83.13271282,16.39999962,-99.45215959,35.20167082,177.7922024
73628,77.33333333,5.333333333,0.42,0.64,0.11,0.26,0.35,89.4639,55.02000046,15.46000004,-99.68783538,35.62658951,188.2277138
73632,85.01725058,7.294623273,0.419330507,0.356347025,0.058337962,0.539853823,0.36836866,56.46905137,50.73884028,21.18000031,-98.90848394,35.27036154,205.4535468
73638,77.33333333,5.333333333,0.42,0.64,0.11,0.26,0.35,89.4639,55.02000046,15.46000004,-99.79053188,35.86528035,197.2390779
73639,74.86256983,7.022905028,0.642638904,0.171870019,0.261810529,0.892485127,0.581656752,90.66381937,77.23376987,30.05999947,-98.9557065,35.72663567,222.5019284
73641,83.41149114,6.883322541,0.582288043,0.803106096,0.205803166,0.276348535,0.502424385,63.24886773,61.02424354,21.18000031,-99.2025298,35.26876176,191.8117488
73642,77.33333333,5.333333333,0.42,0.64,0.11,0.26,0.35,89.4639,55.02000046,15.46000004,-99.90886413,35.81909355,190.6960043
73644,77.41173187,5.547667709,0.541315611,0.52403394,0.218257436,0.652110845,0.544932978,89.94695958,73.22072499,17.15725938,-99.42714364,35.40321977,187.8065785
73645,89,7.5,0.61,0.94,0.06,0.84,0.75,75.3151,60.59000015,16.39999962,-99.87039801,35.16947516,158.4090173
73646,76.0977912,5.360581461,0.1878338,0.410793651,0.20620915,0.337015251,0.2445845,58.77824037,44.14264815,31.60028373,-98.61926165,35.82621759,241.400298
73647,81,6.333333333,0.66,0.82,0.27,0.3,0.57,71.1566,69.62999725,21.18000031,-99.1612086,35.44777514,201.2490069
73650,79.10972439,5.656313525,0.444223514,0.523727131,0.114844703,0.521613955,0.432359949,87.49762889,63.0815876,22.53326597,-99.41727093,35.64168412,199.4804369
73651,96.5474359,9.669871795,0.714020385,0.707338618,0.401676104,0.51002265,0.63002265,76.55443533,64.20425718,22.64999962,-99.06959173,35.02476138,188.6533848
73654,79.40269321,5.736811697,0.432310989,0.476585308,0.110857245,0.489255864,0.401487082,81.78919173,59.4268551,24.87276332,-99.37482388,35.85906673,211.9530247
73655,80.03956504,7.505003063,0.413809583,0.734739266,0.252897324,0.645614188,0.536786559,69.82012144,60.90740537,18.17413066,-99.25262675,34.98180428,178.26162
73658,81,6,0.23,0.59,0.28,0.46,0.35,64.0299,58.81999969,37.11000061,-98.71783715,35.9477618,242.6118899
73659,84,7,0.37,0.23,0.09,0.32,0.24,51.93,40.31000137,37.11000061,-98.9458653,35.87336187,229.6801846
73660,77.33333333,5.333333333,0.42,0.64,0.11,0.26,0.35,89.4639,55.02000046,15.46000004,-99.91684609,35.62559296,179.8214075
73661,90.5,8.5,0.43,0.77,0.08,0.23,0.37,47.7525,44.15999985,21.18000031,-99.01761245,35.17033734,196.4959095
73662,72.88816968,5.636468544,0.666227656,0.495207824,0.322818799,0.785735398,0.669676718,92.54884184,75.81057594,16.21434906,-99.66270229,35.31526307,173.8673468
73663,81,6,0.23,0.59,0.28,0.46,0.35,64.0299,58.81999969,37.11000061,-98.90287244,36.10621615,242.586581
73664,62.29339098,5.39592341,0.614856176,0.281979695,0.427529611,0.710626058,0.56964467,81.18189086,64.58290938,17.64554972,-99.23689369,35.17476898,186.4182881
73666,79.7774556,5.787241754,0.474045276,0.725334646,0.095777559,0.424980315,0.463779528,85.43929055,56.60438029,15.72738181,-99.92398756,35.42022305,168.7245071
73667,84,7,0.37,0.23,0.09,0.32,0.24,51.93,40.31000137,37.11000061,-99.03057414,36.00524667,232.5987924
73668,89,7.5,0.61,0.94,0.06,0.84,0.75,75.3151,60.59000015,16.39999962,-99.98011947,35.2232794,156.5949142
73669,81.34874095,6.116246982,0.44170445,0.351897565,0.111511335,0.66418136,0.44077246,75.93327976,62.7893481,32.05483606,-98.74276451,35.75092724,232.7379296
73673,53.38165193,4.530247877,0.590895153,0.26036443,0.516585682,0.860508315,0.623292841,85.6475211,65.7904828,14.27262156,-99.63766468,35.04650761,162.9139934
73701,80.0150927,6.524446811,0.571970663,0.660314819,0.370590213,0.638112825,0.621783395,81.13321296,68.95837461,36.13999939,-97.78836071,36.42323046,303.4703393
73703,71.82544198,4.799992363,0.333051668,0.538593602,0.261366937,0.484953173,0.398358413,70.91097054,50.53326326,36.13999939,-97.96341383,36.44018844,296.7417482
73705,75.33333333,5,0.46,0.58,0.37,0.58,0.52,75.6778,56.95000076,36.13999939,-97.90208169,36.33918803,294.889374
73716,44.54050443,3.530649741,0.363728503,0.535067645,0.180171979,0.535257968,0.423556524,66.00859975,58.95445222,45.53544953,-98.55317453,36.48422813,274.900971
73717,69.40979088,5.828689556,0.444773263,0.39625426,0.128844037,0.527074705,0.361635649,53.6515243,46.45073992,49.04587875,-98.77800761,36.84159398,285.188494
73718,72.3049826,4.793383428,0.353885317,0.694768897,0.204695048,0.386377932,0.39105821,81.4022213,55.36945449,36.39035789,-98.16895285,36.20793007,277.6265278
73719,77,5.5,0.11,0.81,0.04,0.45,0.29,74.8847,43.27000046,39.75999832,-98.26750383,36.96017849,309.7594354
73720,76.25,5.25,0.31,0.57,0,0.19,0.23,76.2677,43.72000122,36.13999939,-97.87035944,36.19730097,290.2079287
73722,77,5.5,0.11,0.81,0.04,0.45,0.29,74.8847,43.27000046,39.75999832,-98.36433141,36.90191867,303.1820627
73724,84.5,7,0.28,0.57,0.11,0.35,0.3,59.9439,54.95000076,21.43000031,-98.67226307,36.03755693,248.6514168
73726,67.27048897,5.563455287,0.326889353,0.635266527,0.160452331,0.670755741,0.477184412,70.13710312,62.2778311,42.18066742,-98.50408744,36.58026476,281.5807027
73727,61,3.75,0.06,0.28,0.03,0.22,0.09,73.2186,29.45000076,36.13999939,-98.03838176,36.48309946,295.548567
73728,48.46888646,3.550900655,0.28053186,0.420675186,0.12553445,0.579595925,0.347720601,70.33708097,52.08879096,39.75999832,-98.39377173,36.73502752,293.5668663
73729,80.01266348,6.168777247,0.264008719,0.754135354,0.14324891,0.360633174,0.347510899,63.66307563,53.50212231,43.16036952,-98.45258852,36.39725405,274.6066624
73730,76.25,5.25,0.31,0.57,0,0.19,0.23,76.2677,43.72000122,36.13999939,-97.54763913,36.31752804,309.5997668
73731,82,6.5,0.37,0.88,0.13,0.46,0.48,49.0225,58.02000046,55.25,-98.59915178,36.64397738,281.2172993
73733,85.07060519,7.350144092,0.651083424,0.696327194,0.296868906,0.644777898,0.64056338,85.33376056,75.53550193,36.13999939,-97.6911438,36.24974161,300.3785231
73734,66.48659829,3.894639317,0.382091401,0.719938781,0.302091401,0.565190774,0.495572323,88.04885484,57.3019809,36.16999817,-97.85340622,35.98456206,282.3029913
73735,75.79723284,5.126518047,0.394820495,0.5756547,0.209223888,0.410533287,0.39398629,75.93412927,51.20116861,36.13999939,-98.05131218,36.27594028,285.6817021
73736,80.45203097,6.659362429,0.510376735,0.597221013,0.233341088,0.543660038,0.509502439,82.44976137,64.56490458,36.13999939,-97.68754552,36.34606826,304.5598076
73737,79.05565957,6.16306383,0.2075689,0.558637688,0.08225857,0.630275599,0.383723952,68.30019274,48.62558609,37,-98.58514975,36.29133342,264.2040732
73738,69.25159144,4.561631944,0.195271991,0.436915509,0.013767361,0.203767361,0.165752315,74.86843131,37.17132624,36.13999939,-97.55315629,36.44460423,314.6475341
73739,50.18271413,3.085002918,0.198902996,0.303150499,0.113341798,0.386683596,0.228902996,74.55600435,43.36807987,37.81609505,-98.13697175,36.51997297,293.1963912
73741,0,0,0.36,0.33,0.21,0.58,0.39,76.1071,59.50999832,39.75999832,-98.26619911,36.55068271,289.4372502
73742,76.44760955,5.49770923,0.376562858,0.654038623,0.154251584,0.548657354,0.446923136,85.26455645,58.19200498,39.00851578,-97.91905377,36.09635415,283.8358896
73743,61,3.75,0.06,0.28,0.03,0.22,0.09,73.2186,29.45000076,36.13999939,-97.99266373,36.56324987,301.1386175
73744,77.69168065,5.55262527,0.460116981,0.567867925,0.041301887,0.282188679,0.394377358,56.7881363,41.78777414,21.43000031,-98.29643176,35.94910599,260.8592817
73746,82,6.5,0.37,0.88,0.13,0.46,0.48,49.0225,58.02000046,55.25,-98.66201441,36.68817955,281.1821279
73747,79.8928875,6.162321715,0.293363488,0.665887738,0.095497548,0.482369482,0.391791826,68.32159095,51.4314273,34.41885891,-98.33962461,36.23356644,271.5436054
73749,77,5.5,0.11,0.81,0.04,0.45,0.29,74.8847,43.27000046,39.75999832,-98.16284022,36.70557501,301.0327925
73750,64.04686947,3.657587549,0.283725962,0.583253205,0.241487714,0.522417201,0.391813568,87.99088515,51.20460953,36.16999817,-97.94435594,35.85343331,272.9747421
73753,61,3.75,0.06,0.28,0.03,0.22,0.09,73.2186,29.45000076,36.13999939,-97.86969593,36.55279041,305.7755438
73754,76.44855359,5.304150979,0.360999007,0.623560437,0.282879126,0.473078928,0.424959047,73.87419991,54.67297793,36.48056305,-98.09454328,36.39012432,288.9544725
73755,84.5,7,0.28,0.57,0.11,0.35,0.3,59.9439,54.95000076,21.43000031,-98.58901698,36.13722813,256.7328098
73756,65.5,3.5,0.18,0.57,0.1,0.5,0.3,79.2275,37.65999985,36.16999817,-98.11439074,35.97502965,270.0604875
73757,72.90520067,4.940816869,0.281701179,0.574042689,0.028298821,0.359792928,0.290640331,73.02263374,48.77740417,42.97618601,-97.44931967,36.27602718,312.3640246
73758,92.66666667,8.666666667,0.19,0.3,0.09,0.6,0.27,77.6863,45.16999817,47.09999847,-98.08746714,36.93239756,315.1416441
73759,92.66666667,8.666666667,0.19,0.3,0.09,0.6,0.27,77.6863,45.16999817,47.09999847,-97.7136709,36.85807132,326.3119089
73760,79,6,0.21,0.69,0.15,0.31,0.28,71.1233,51.20000076,37,-98.16923928,36.38656863,285.6697722
73761,63.81973289,4.116565275,0.151015674,0.340677116,0.019887147,0.250338558,0.147306165,64.2183971,29.76349865,39.83456125,-98.0364973,36.68448189,305.0476283
73762,55.26579902,2.53450268,0.268461625,0.427890938,0.138473468,0.446170981,0.314735803,80.1943607,44.38575079,53.6822191,-97.97439665,35.71198519,266.2078832
73763,71.52265834,4.460303301,0.303143622,0.547800178,0.049049063,0.387851918,0.330645852,67.35696731,37.50526179,32.41278787,-98.32006533,36.10303728,266.498328
73764,65.5,3.5,0.18,0.57,0.1,0.5,0.3,79.2275,37.65999985,36.16999817,-98.20308001,35.85736324,261.238269
73766,91.57838275,8.394595689,0.241686885,0.359070726,0.056772717,0.49293431,0.26630808,66.17969185,39.70964834,47.09999847,-97.83845879,36.65007089,311.523273
73768,79,6,0.21,0.69,0.15,0.31,0.28,71.1233,51.20000076,37,-98.27905934,36.36262445,280.0138491
73770,85,6.5,0.72,0.93,0.02,0.41,0.65,62.5065,60.15000153,21.43000031,-98.4978959,36.05408116,256.7222993
73771,91.57838275,8.394595689,0.241686885,0.359070726,0.056772717,0.49293431,0.26630808,66.17969185,39.70964834,47.09999847,-97.95643602,36.87533625,317.4193364
73772,67.01678545,5.774395524,0.585376087,0.366734783,0.635923913,0.56273913,0.57065,76.39035517,60.50541022,21.43000031,-98.42360596,35.86319001,251.5869454
73773,75.79723284,5.126518047,0.394820495,0.5756547,0.209223888,0.410533287,0.39398629,75.93412927,51.20116861,36.13999939,-97.91927224,36.25804539,290.6308687
73801,68.00465422,4.863234408,0.547928415,0.615001093,0.226748087,0.697679781,0.604310929,73.58210133,68.6642674,16.72999954,-99.43071982,36.47311417,243.0029297
73832,83,6,0.21,0.49,0.03,0.55,0.31,47.6133,49.88000107,21,-99.65688928,36.05295512,212.1009415
73834,85.48284182,7,0.274142091,0.747941019,0.356225201,0.390391421,0.379337802,71.38827772,61.9931644,2.029999971,-99.57147049,36.84808186,260.5068122
73835,86,7,0.52,0.29,0.07,0.67,0.47,44.072,44.43999863,37.11000061,-99.21271918,35.97324231,223.922778
73838,68,4,0.1,0.16,0,0.2,0.08,54.1502,16.26000023,37,-98.87583959,36.24578044,250.5550898
73840,49.88636256,3.289694783,0.476239909,0.508490161,0.128874874,0.673708375,0.512812815,81.26378644,63.37961182,18.19336877,-99.6458054,36.39434198,231.7268531
73841,37.33333333,2,0.37,0.32,0.17,0.66,0.41,80.8281,57.18000031,16.72999954,-99.61927052,36.54801627,241.4369077
73843,86,7,0.68,0.87,0.05,0.7,0.71,82.0994,75.26999664,21,-99.83539499,36.39791076,226.2663064
73844,82.66666667,6.666666667,0.36,0.74,0.64,0.33,0.46,84.5455,55.04000092,2.210000038,-100.1675932,36.89719574,248.549558
73848,85,7,0.25,0.69,0.25,0.12,0.22,73.5587,53.63999939,2.029999971,-100.0231461,36.64859521,236.3608978
73851,85,7,0.25,0.69,0.25,0.12,0.22,73.5587,53.63999939,2.029999971,-99.78410747,36.57298455,238.1265452
73852,48.62919376,2.670842143,0.2718816,0.43576275,0.101818692,0.513068973,0.340021344,70.65956231,48.34359464,20.46202951,-99.10793722,36.48719108,254.6119252
73853,37.33333333,2,0.37,0.32,0.17,0.66,0.41,80.8281,57.18000031,16.72999954,-99.15657079,36.24330042,239.9091232
73855,85,7,0.25,0.69,0.25,0.12,0.22,73.5587,53.63999939,2.029999971,-99.85873879,36.88476987,255.0522212
73857,37.33333333,2,0.37,0.32,0.17,0.66,0.41,80.8281,57.18000031,16.72999954,-99.3323586,36.27219696,235.1920358
73858,86,7,0.68,0.87,0.05,0.7,0.71,82.0994,75.26999664,21,-99.92446023,36.1701699,210.2600973
73859,86,7,0.52,0.29,0.07,0.67,0.47,44.072,44.43999863,37.11000061,-99.27974957,36.13312443,229.6471897
73860,82,6.5,0.37,0.88,0.13,0.46,0.48,49.0225,58.02000046,55.25,-98.86255764,36.53560944,265.9131174
73901,87.5,7.75,0.53,0.58,0.79,0.88,0.74,89.2368,82.58000183,0.899999976,-101.0751637,36.75458122,223.8444504
73931,82,6.5,0.12,0.15,0.02,0.06,0.04,69.6107,20.04000092,2.210000038,-100.8032356,36.60102133,217.2398417
